"Customer ID","cohort_month","Country","Number of unique Invoice","recency","frequency","monetary","r_score","f_score","m_score"
14165.0,2011-03-01 00:00:00.000,United Kingdom,1,"275 days 00:11:00",25,122.54,2,2,1
15057.0,2009-12-01 00:00:00.000,United Kingdom,6,"274 days 21:33:00",71,3184.56,2,3,5
13493.0,2011-02-01 00:00:00.000,Switzerland,2,"274 days 21:15:00",8,618.63,2,1,3
16471.0,2010-02-01 00:00:00.000,United Kingdom,6,"274 days 03:09:00",64,1186.18,2,3,4
14603.0,2011-03-01 00:00:00.000,United Kingdom,1,"274 days 02:23:00",2,660.00,2,1,3
16625.0,2010-06-01 00:00:00.000,United Kingdom,6,"274 days",100,1651.08,2,4,4
18086.0,2011-03-01 00:00:00.000,United Kingdom,1,"273 days 23:16:00",7,101.34,2,1,1
14727.0,2010-06-01 00:00:00.000,United Kingdom,4,"273 days 22:05:00",73,291.13,2,3,2
14114.0,2010-04-01 00:00:00.000,United Kingdom,7,"273 days 03:08:00",74,1364.09,2,3,4
13133.0,2010-09-01 00:00:00.000,United Kingdom,3,"273 days 02:19:00",12,200.45,2,1,1
17194.0,2010-06-01 00:00:00.000,United Kingdom,3,"273 days 00:45:00",61,812.50,2,3,3
15049.0,2011-03-01 00:00:00.000,United Kingdom,1,"273 days 00:37:00",3,121.17,2,1,1
13226.0,2010-11-01 00:00:00.000,United Kingdom,2,"272 days 22:15:00",28,312.46,2,2,2
16766.0,2011-03-01 00:00:00.000,United Kingdom,2,"272 days 21:28:00",34,1145.60,2,2,3
13708.0,2011-03-01 00:00:00.000,United Kingdom,1,"270 days 23:04:00",51,296.88,2,3,2
14962.0,2010-05-01 00:00:00.000,United Kingdom,4,"270 days 03:08:00",14,366.91,2,1,2
15308.0,2011-03-01 00:00:00.000,United Kingdom,2,"270 days 00:26:00",21,302.27,2,2,2
14350.0,2010-10-01 00:00:00.000,United Kingdom,4,"270 days 00:23:00",62,947.80,2,3,3
15388.0,2011-03-01 00:00:00.000,Canada,1,"269 days 22:57:00",10,140.54,2,1,1
16037.0,2010-03-01 00:00:00.000,United Kingdom,7,"269 days 03:37:00",73,1489.44,2,3,4
15047.0,2011-03-01 00:00:00.000,United Kingdom,1,"269 days 02:01:00",22,343.62,2,2,2
17542.0,2010-03-01 00:00:00.000,United Kingdom,3,"269 days 01:05:00",65,341.70,2,3,2
16392.0,2010-05-01 00:00:00.000,United Kingdom,3,"269 days 00:39:00",149,763.05,2,4,3
13716.0,2011-03-01 00:00:00.000,United Kingdom,1,"268 days 23:01:00",21,138.28,2,2,1
16061.0,2010-10-01 00:00:00.000,United Kingdom,3,"268 days 22:09:00",5,44.95,2,1,1
13121.0,2011-03-01 00:00:00.000,United Kingdom,2,"268 days 19:59:00",53,254.73,2,3,1
16152.0,2011-03-01 00:00:00.000,United Kingdom,1,"268 days 03:03:00",29,1829.04,2,2,4
13358.0,2011-03-01 00:00:00.000,United Kingdom,1,"268 days 00:58:00",29,439.03,2,2,2
13261.0,2011-02-01 00:00:00.000,United Kingdom,2,"268 days 00:28:00",9,944.10,2,1,3
13299.0,2010-06-01 00:00:00.000,United Kingdom,5,"267 days 23:55:00",66,1173.30,2,3,3
13185.0,2011-03-01 00:00:00.000,United Kingdom,1,"267 days 00:54:00",1,71.40,2,1,1
14840.0,2010-06-01 00:00:00.000,United Kingdom,3,"267 days 00:50:00",24,340.21,2,2,2
13216.0,2011-03-01 00:00:00.000,United Kingdom,1,"267 days 00:32:00",5,333.74,2,1,2
12845.0,2011-02-01 00:00:00.000,United Kingdom,4,"266 days 23:16:00",27,354.09,2,2,2
14081.0,2009-12-01 00:00:00.000,United Kingdom,16,"266 days 22:26:00",951,5250.05,2,5,5
16216.0,2011-03-01 00:00:00.000,United Kingdom,1,"266 days 21:16:00",37,914.93,2,2,3
16377.0,2010-04-01 00:00:00.000,United Kingdom,2,"266 days 21:09:00",10,1308.48,2,1,4
16976.0,2011-03-01 00:00:00.000,United Kingdom,1,"266 days 20:17:00",2,251.52,2,1,1
12514.0,2010-03-01 00:00:00.000,Italy,2,"266 days 20:12:00",84,1597.76,2,4,4
13093.0,2009-12-01 00:00:00.000,United Kingdom,88,"266 days 19:34:00",1111,54073.73,2,5,5
13707.0,2010-06-01 00:00:00.000,United Kingdom,5,"266 days 18:47:00",155,3365.86,2,4,5
13072.0,2011-03-01 00:00:00.000,United Kingdom,1,"266 days 04:38:00",7,177.15,2,1,1
15695.0,2010-01-01 00:00:00.000,United Kingdom,4,"266 days 04:18:00",59,1131.04,2,3,3
16716.0,2010-03-01 00:00:00.000,United Kingdom,4,"266 days 02:47:00",9,1568.28,2,1,4
14059.0,2011-03-01 00:00:00.000,United Kingdom,1,"266 days 02:44:00",8,183.60,2,1,1
14066.0,2011-03-01 00:00:00.000,United Kingdom,1,"266 days 00:29:00",7,152.55,2,1,1
15019.0,2011-03-01 00:00:00.000,United Kingdom,1,"266 days 00:15:00",70,266.00,2,3,2
14041.0,2011-03-01 00:00:00.000,United Kingdom,1,"265 days 23:25:00",21,141.41,2,2,1
17060.0,2011-03-01 00:00:00.000,United Kingdom,1,"265 days 23:23:00",5,234.24,2,1,1
14155.0,2011-03-01 00:00:00.000,United Kingdom,1,"265 days 22:37:00",6,118.75,2,1,1
14633.0,2011-03-01 00:00:00.000,United Kingdom,1,"265 days 19:43:00",20,344.90,2,2,2
15703.0,2011-03-01 00:00:00.000,United Kingdom,1,"264 days 01:59:00",5,211.50,2,1,1
12902.0,2011-03-01 00:00:00.000,United Kingdom,1,"264 days 00:44:00",10,138.68,2,1,1
16402.0,2010-12-01 00:00:00.000,United Kingdom,2,"264 days 00:25:00",117,511.40,2,4,2
14693.0,2010-07-01 00:00:00.000,United Kingdom,8,"264 days",76,1139.86,2,3,3
16096.0,2010-03-01 00:00:00.000,United Kingdom,4,"263 days 23:12:00",66,1584.97,2,3,4
15408.0,2011-03-01 00:00:00.000,United Kingdom,1,"263 days 21:48:00",34,267.18,2,2,2
15445.0,2010-04-01 00:00:00.000,United Kingdom,2,"263 days 21:44:00",14,284.50,2,1,2
17230.0,2009-12-01 00:00:00.000,United Kingdom,23,"263 days 20:38:00",230,9695.91,2,5,5
14762.0,2010-03-01 00:00:00.000,United Kingdom,2,"263 days 04:30:00",30,417.57,2,2,2
13934.0,2011-03-01 00:00:00.000,United Kingdom,1,"263 days 04:11:00",31,922.10,2,2,3
18224.0,2011-03-01 00:00:00.000,United Kingdom,1,"263 days 02:20:00",10,158.95,2,1,1
17678.0,2010-04-01 00:00:00.000,United Kingdom,3,"263 days 00:58:00",29,579.81,2,2,2
17763.0,2010-02-01 00:00:00.000,United Kingdom,5,"262 days 22:25:00",20,51.15,2,2,1
13262.0,2010-04-01 00:00:00.000,United Kingdom,3,"262 days 21:44:00",50,573.45,2,3,2
16427.0,2011-02-01 00:00:00.000,United Kingdom,2,"262 days 19:40:00",9,241.06,2,1,1
14632.0,2011-03-01 00:00:00.000,United Kingdom,1,"262 days 04:01:00",8,114.56,2,1,1
16135.0,2010-05-01 00:00:00.000,United Kingdom,2,"262 days 00:20:00",39,819.45,2,3,3
12831.0,2010-09-01 00:00:00.000,United Kingdom,3,"261 days 23:48:00",22,451.11,2,2,2
15437.0,2010-03-01 00:00:00.000,United Kingdom,2,"261 days 23:39:00",57,393.45,2,3,2
15457.0,2011-03-01 00:00:00.000,United Kingdom,1,"261 days 21:19:00",58,237.07,2,3,1
16721.0,2011-03-01 00:00:00.000,United Kingdom,1,"261 days 20:42:00",37,292.47,2,2,2
17102.0,2011-03-01 00:00:00.000,United Kingdom,1,"261 days 02:42:00",1,25.50,2,1,1
13239.0,2010-07-01 00:00:00.000,United Kingdom,6,"261 days 02:25:00",95,1579.84,2,4,4
14870.0,2010-01-01 00:00:00.000,United Kingdom,9,"261 days 01:59:00",69,1794.60,2,3,4
17507.0,2011-02-01 00:00:00.000,United Kingdom,2,"261 days 01:02:00",88,605.58,2,4,3
18191.0,2010-08-01 00:00:00.000,United Kingdom,2,"261 days 00:42:00",15,529.40,2,1,2
13132.0,2011-03-01 00:00:00.000,United Kingdom,1,"261 days 00:06:00",3,77.30,2,1,1
17486.0,2011-03-01 00:00:00.000,United Kingdom,1,"260 days 22:50:00",24,396.87,2,2,2
12564.0,2011-03-01 00:00:00.000,France,1,"260 days 21:55:00",21,456.90,2,2,2
16250.0,2010-11-01 00:00:00.000,United Kingdom,3,"260 days 21:43:00",49,791.38,2,3,3
12811.0,2010-10-01 00:00:00.000,Portugal,5,"260 days 03:08:00",56,1033.90,2,3,3
13341.0,2011-03-01 00:00:00.000,United Kingdom,1,"260 days 03:00:00",42,775.85,2,3,3
13512.0,2010-05-01 00:00:00.000,United Kingdom,4,"260 days 02:47:00",39,713.39,2,3,3
17698.0,2011-03-01 00:00:00.000,United Kingdom,1,"260 days 01:16:00",8,154.95,2,1,1
16022.0,2011-03-01 00:00:00.000,United Kingdom,1,"259 days 23:34:00",76,628.28,2,3,3
16769.0,2009-12-01 00:00:00.000,United Kingdom,4,"259 days 23:09:00",100,1141.75,2,4,3
16063.0,2011-03-01 00:00:00.000,United Kingdom,1,"259 days 21:54:00",23,335.32,2,2,2
15178.0,2011-03-01 00:00:00.000,United Kingdom,1,"259 days 21:38:00",3,40.50,2,1,1
14348.0,2011-03-01 00:00:00.000,United Kingdom,1,"259 days 20:27:00",18,409.57,2,2,2
14536.0,2011-03-01 00:00:00.000,United Kingdom,1,"259 days 00:29:00",19,171.80,2,2,1
13452.0,2010-08-01 00:00:00.000,United Kingdom,3,"258 days 22:31:00",3,729.80,2,1,3
18071.0,2009-12-01 00:00:00.000,United Kingdom,6,"257 days 00:51:00",86,1428.63,2,4,4
16256.0,2010-04-01 00:00:00.000,United Kingdom,4,"257 days 00:36:00",30,1609.57,2,2,4
13357.0,2010-03-01 00:00:00.000,United Kingdom,5,"256 days 22:54:00",399,3838.36,2,5,5
14476.0,2011-03-01 00:00:00.000,United Kingdom,1,"256 days 21:11:00",19,215.70,2,2,1
13368.0,2010-10-01 00:00:00.000,United Kingdom,5,"256 days 02:51:00",53,1086.10,2,3,3
12792.0,2010-01-01 00:00:00.000,Portugal,3,"256 days 01:14:00",48,813.88,2,3,3
13649.0,2010-06-01 00:00:00.000,United Kingdom,6,"256 days 00:59:00",126,1678.88,2,4,4
15083.0,2011-03-01 00:00:00.000,United Kingdom,1,"256 days 00:32:00",5,88.20,2,1,1
18010.0,2011-03-01 00:00:00.000,United Kingdom,1,"256 days 00:23:00",14,174.80,2,1,1
16692.0,2010-09-01 00:00:00.000,United Kingdom,4,"255 days 22:04:00",5,1914.70,2,1,4
15032.0,2009-12-01 00:00:00.000,United Kingdom,10,"255 days 21:20:00",128,13285.65,2,4,5
13803.0,2010-03-01 00:00:00.000,United Kingdom,4,"254 days 23:53:00",79,1319.11,2,4,4
13439.0,2010-07-01 00:00:00.000,United Kingdom,3,"254 days 22:30:00",167,986.61,2,4,3
16980.0,2010-10-01 00:00:00.000,United Kingdom,3,"254 days 20:14:00",112,1473.33,2,4,4
17775.0,2011-03-01 00:00:00.000,United Kingdom,1,"254 days 02:00:00",3,56.40,2,1,1
15353.0,2009-12-01 00:00:00.000,United Kingdom,8,"254 days 00:35:00",388,3154.05,2,5,5
15424.0,2010-09-01 00:00:00.000,United Kingdom,3,"253 days 23:48:00",33,597.78,2,2,3
15832.0,2011-03-01 00:00:00.000,United Kingdom,1,"253 days 21:21:00",54,836.79,2,3,3
15528.0,2011-03-01 00:00:00.000,United Kingdom,1,"253 days 20:36:00",26,229.33,2,2,1
14256.0,2010-01-01 00:00:00.000,United Kingdom,9,"253 days 20:11:00",139,2397.34,2,4,4
14479.0,2009-12-01 00:00:00.000,United Kingdom,4,"253 days 03:43:00",149,1299.11,2,4,4
13060.0,2011-03-01 00:00:00.000,United Kingdom,1,"253 days 01:13:00",15,307.53,2,1,2
14890.0,2010-02-01 00:00:00.000,United Kingdom,3,"253 days 00:53:00",57,817.25,2,3,3
13043.0,2011-03-01 00:00:00.000,United Kingdom,2,"253 days 00:36:00",14,471.57,2,1,2
16619.0,2010-02-01 00:00:00.000,United Kingdom,5,"253 days 00:30:00",118,1916.53,2,4,4
15894.0,2010-12-01 00:00:00.000,United Kingdom,2,"252 days 23:00:00",79,420.29,2,4,2
14957.0,2010-03-01 00:00:00.000,United Kingdom,2,"252 days 18:51:00",29,333.29,2,2,2
17212.0,2010-08-01 00:00:00.000,United Kingdom,3,"252 days 17:08:00",29,794.41,2,2,3
14886.0,2011-04-01 00:00:00.000,United Kingdom,1,"252 days 03:54:00",18,364.80,2,2,2
13626.0,2010-11-01 00:00:00.000,United Kingdom,3,"252 days 02:45:00",46,689.49,2,3,3
15589.0,2011-02-01 00:00:00.000,United Kingdom,4,"252 days 01:28:00",30,456.58,2,2,2
13841.0,2011-04-01 00:00:00.000,United Kingdom,1,"252 days 00:40:00",1,85.00,2,1,1
17701.0,2011-04-01 00:00:00.000,United Kingdom,1,"252 days 00:25:00",24,417.95,2,2,2
17580.0,2010-10-01 00:00:00.000,United Kingdom,5,"252 days 00:09:00",95,545.27,2,4,2
16162.0,2011-04-01 00:00:00.000,United Kingdom,1,"251 days 21:47:00",2,37.40,2,1,1
15691.0,2009-12-01 00:00:00.000,United Kingdom,5,"251 days 21:37:00",15,511.80,2,1,2
13781.0,2009-12-01 00:00:00.000,United Kingdom,4,"250 days 00:42:00",58,770.88,2,3,3
12755.0,2009-12-01 00:00:00.000,Japan,22,"249 days 02:38:00",117,6406.35,2,4,5
16142.0,2011-04-01 00:00:00.000,United Kingdom,1,"249 days 02:34:00",37,535.34,2,2,2
13059.0,2010-03-01 00:00:00.000,United Kingdom,12,"249 days 02:10:00",205,2272.62,2,5,4
18185.0,2011-04-01 00:00:00.000,United Kingdom,1,"248 days 23:08:00",17,304.25,2,2,2
17956.0,2011-04-01 00:00:00.000,United Kingdom,1,"248 days 23:03:00",1,12.75,2,1,1
18108.0,2009-12-01 00:00:00.000,United Kingdom,4,"248 days 04:25:00",49,842.46,2,3,3
16586.0,2010-03-01 00:00:00.000,United Kingdom,3,"248 days 03:18:00",28,1462.78,2,2,4
16105.0,2010-04-01 00:00:00.000,United Kingdom,5,"248 days 02:37:00",110,2386.19,2,4,4
15442.0,2011-04-01 00:00:00.000,United Kingdom,1,"248 days 00:26:00",2,594.00,2,1,3
17492.0,2010-07-01 00:00:00.000,United Kingdom,3,"247 days 21:29:00",39,1122.42,2,3,3
14747.0,2011-04-01 00:00:00.000,United Kingdom,2,"247 days 02:33:00",19,294.30,2,2,2
15917.0,2009-12-01 00:00:00.000,United Kingdom,5,"247 days 02:10:00",155,560.63,2,4,2
14220.0,2010-05-01 00:00:00.000,United Kingdom,4,"246 days 23:27:00",38,1515.00,2,3,4
17140.0,2011-04-01 00:00:00.000,United Kingdom,1,"246 days 23:17:00",20,465.32,2,2,2
14964.0,2011-04-01 00:00:00.000,United Kingdom,1,"246 days 22:37:00",13,206.21,2,1,1
16378.0,2011-02-01 00:00:00.000,United Kingdom,3,"246 days 21:43:00",23,362.95,2,2,2
17438.0,2010-03-01 00:00:00.000,United Kingdom,6,"246 days 19:34:00",73,1412.62,2,3,4
17906.0,2011-04-01 00:00:00.000,United Kingdom,1,"246 days 19:25:00",12,72.90,2,1,1
16144.0,2011-04-01 00:00:00.000,United Kingdom,1,"246 days 02:41:00",1,175.20,2,1,1
12580.0,2010-05-01 00:00:00.000,Germany,2,"246 days 02:26:00",58,1052.90,2,3,3
13712.0,2010-04-01 00:00:00.000,United Kingdom,2,"246 days 00:17:00",33,766.42,2,2,3
14465.0,2010-01-01 00:00:00.000,United Kingdom,11,"246 days 00:12:00",200,3946.03,2,5,5
13718.0,2011-02-01 00:00:00.000,United Kingdom,2,"245 days 23:26:00",12,306.55,2,1,2
14981.0,2010-10-01 00:00:00.000,United Kingdom,3,"245 days 23:05:00",24,313.52,2,2,2
16643.0,2010-10-01 00:00:00.000,United Kingdom,3,"245 days 04:26:00",58,915.56,2,3,3
15119.0,2011-04-01 00:00:00.000,United Kingdom,1,"245 days 03:42:00",14,266.40,2,1,2
14924.0,2010-03-01 00:00:00.000,United Kingdom,3,"245 days 03:25:00",31,931.01,2,2,3
16623.0,2010-04-01 00:00:00.000,United Kingdom,5,"245 days 02:41:00",52,1002.49,2,3,3
16010.0,2010-10-01 00:00:00.000,United Kingdom,12,"245 days 02:36:00",300,1722.11,2,5,4
17035.0,2009-12-01 00:00:00.000,United Kingdom,5,"245 days 01:27:00",37,568.39,2,2,2
15775.0,2010-03-01 00:00:00.000,United Kingdom,2,"244 days 23:54:00",9,150.50,2,1,1
13863.0,2010-04-01 00:00:00.000,United Kingdom,6,"244 days 19:47:00",74,1217.63,2,3,4
13508.0,2010-03-01 00:00:00.000,United Kingdom,2,"243 days 00:52:00",28,287.05,2,2,2
12447.0,2011-04-01 00:00:00.000,Belgium,1,"242 days 23:25:00",26,476.49,2,2,2
13570.0,2011-04-01 00:00:00.000,United Kingdom,1,"242 days 23:14:00",27,239.49,2,2,1
18129.0,2011-04-01 00:00:00.000,United Kingdom,1,"242 days 22:34:00",14,112.55,2,1,1
13501.0,2010-05-01 00:00:00.000,Switzerland,5,"242 days 03:15:00",116,2840.26,2,4,4
17574.0,2011-04-01 00:00:00.000,United Kingdom,1,"242 days 03:03:00",8,185.65,2,1,1
14616.0,2010-06-01 00:00:00.000,United Kingdom,5,"242 days 02:56:00",5,527.78,2,1,2
16552.0,2010-12-01 00:00:00.000,United Kingdom,2,"242 days 02:46:00",22,475.02,2,2,2
14669.0,2009-12-01 00:00:00.000,United Kingdom,7,"241 days 01:07:00",395,3243.93,2,5,5
17972.0,2011-04-01 00:00:00.000,United Kingdom,1,"241 days 00:34:00",31,136.04,2,2,1
17278.0,2010-05-01 00:00:00.000,United Kingdom,2,"240 days 23:40:00",17,271.24,2,2,2
15363.0,2010-08-01 00:00:00.000,United Kingdom,3,"240 days 21:02:00",52,996.16,2,3,3
13484.0,2010-03-01 00:00:00.000,United Kingdom,4,"240 days 20:20:00",40,767.32,2,3,3
15777.0,2010-05-01 00:00:00.000,United Kingdom,9,"240 days 20:07:00",41,1732.16,2,3,4
16697.0,2011-04-01 00:00:00.000,United Kingdom,1,"240 days 19:38:00",21,112.75,2,2,1
15109.0,2009-12-01 00:00:00.000,United Kingdom,4,"240 days 02:57:00",51,961.90,2,3,3
13740.0,2009-12-01 00:00:00.000,United Kingdom,5,"240 days 02:18:00",95,1597.77,2,4,4
16097.0,2011-04-01 00:00:00.000,United Kingdom,1,"239 days 23:03:00",10,185.05,2,1,1
13221.0,2010-12-01 00:00:00.000,United Kingdom,2,"239 days 19:52:00",66,847.41,2,3,3
12982.0,2010-04-01 00:00:00.000,United Kingdom,17,"239 days 02:01:00",214,2562.12,2,5,4
15139.0,2011-01-01 00:00:00.000,United Kingdom,2,"239 days 01:11:00",13,178.96,2,1,1
15212.0,2010-11-01 00:00:00.000,United Kingdom,3,"238 days 23:38:00",12,195.43,2,1,1
15935.0,2009-12-01 00:00:00.000,United Kingdom,3,"238 days 23:23:00",34,108.04,2,2,1
16957.0,2011-03-01 00:00:00.000,United Kingdom,2,"238 days 22:54:00",16,416.64,2,1,2
15230.0,2011-04-01 00:00:00.000,United Kingdom,2,"238 days 22:11:00",23,429.60,2,2,2
17362.0,2010-01-01 00:00:00.000,United Kingdom,8,"238 days 22:07:00",146,1010.54,2,4,3
14154.0,2010-01-01 00:00:00.000,United Kingdom,10,"238 days 20:24:00",294,6263.60,2,5,5
14206.0,2010-11-01 00:00:00.000,United Kingdom,5,"238 days 20:12:00",73,1145.21,2,3,3
14619.0,2010-06-01 00:00:00.000,United Kingdom,3,"238 days 19:37:00",62,1276.31,2,3,4
17601.0,2010-11-01 00:00:00.000,United Kingdom,2,"238 days 18:48:00",76,421.48,2,3,2
17142.0,2010-01-01 00:00:00.000,United Kingdom,4,"238 days 18:28:00",90,1283.75,2,4,4
12582.0,2010-05-01 00:00:00.000,Finland,4,"238 days 04:05:00",103,1980.40,2,4,4
13120.0,2011-04-01 00:00:00.000,United Kingdom,1,"238 days 02:31:00",1,30.60,2,1,1
12769.0,2011-04-01 00:00:00.000,Brazil,1,"238 days 02:25:00",32,1143.60,2,2,3
12639.0,2010-03-01 00:00:00.000,Sweden,3,"238 days 00:02:00",64,1312.37,2,3,4
17367.0,2011-04-01 00:00:00.000,United Kingdom,1,"237 days 22:29:00",34,168.40,2,2,1
15246.0,2010-06-01 00:00:00.000,United Kingdom,3,"237 days 22:05:00",51,780.40,2,3,3
18213.0,2011-04-01 00:00:00.000,United Kingdom,1,"236 days 02:29:00",15,232.48,2,1,1
17990.0,2009-12-01 00:00:00.000,United Kingdom,7,"236 days 01:06:00",58,1522.57,2,3,4
16193.0,2010-10-01 00:00:00.000,United Kingdom,2,"236 days 01:05:00",38,630.43,2,2,3
14532.0,2010-01-01 00:00:00.000,United Kingdom,12,"235 days 23:45:00",319,3846.43,2,5,5
17582.0,2010-03-01 00:00:00.000,United Kingdom,6,"235 days 23:32:00",125,1433.70,2,4,4
13474.0,2010-08-01 00:00:00.000,United Kingdom,3,"235 days 22:57:00",130,663.79,2,4,3
17697.0,2011-04-01 00:00:00.000,United Kingdom,1,"235 days 21:10:00",19,338.95,2,2,2
12754.0,2011-02-01 00:00:00.000,Japan,5,"235 days 03:50:00",65,2949.12,2,3,5
16947.0,2010-03-01 00:00:00.000,United Kingdom,10,"235 days 03:12:00",60,896.73,2,3,3
15973.0,2010-10-01 00:00:00.000,United Kingdom,5,"235 days 03:11:00",17,780.39,2,2,3
16617.0,2011-04-01 00:00:00.000,United Kingdom,1,"235 days 02:15:00",5,151.85,2,1,1
15749.0,2011-01-01 00:00:00.000,United Kingdom,4,"234 days 23:30:00",15,21535.90,2,1,5
16217.0,2011-03-01 00:00:00.000,United Kingdom,4,"234 days 23:19:00",19,259.39,2,2,2
18009.0,2010-02-01 00:00:00.000,United Kingdom,14,"234 days 22:58:00",188,2077.08,2,5,4
14672.0,2010-01-01 00:00:00.000,United Kingdom,4,"234 days 02:31:00",106,1113.14,2,4,3
14326.0,2010-06-01 00:00:00.000,United Kingdom,4,"234 days 01:42:00",58,923.98,2,3,3
17746.0,2010-04-01 00:00:00.000,United Kingdom,7,"234 days 01:24:00",40,873.43,2,3,3
14339.0,2010-10-01 00:00:00.000,United Kingdom,5,"234 days 01:19:00",27,600.66,2,2,3
14242.0,2011-01-01 00:00:00.000,United Kingdom,2,"234 days 01:04:00",16,280.55,2,1,2
15717.0,2010-04-01 00:00:00.000,United Kingdom,5,"233 days 23:29:00",24,607.00,2,2,3
12585.0,2010-12-01 00:00:00.000,Germany,4,"233 days 23:11:00",97,1982.81,2,4,4
13101.0,2010-01-01 00:00:00.000,United Kingdom,4,"233 days 22:13:00",51,695.40,2,3,3
15225.0,2011-04-01 00:00:00.000,United Kingdom,1,"233 days 21:59:00",23,409.40,2,2,2
12733.0,2010-01-01 00:00:00.000,USA,6,"233 days 20:31:00",162,2326.82,2,4,4
17217.0,2010-03-01 00:00:00.000,United Kingdom,2,"233 days 19:31:00",29,218.00,2,2,1
14148.0,2010-10-01 00:00:00.000,United Kingdom,2,"233 days 00:48:00",17,466.29,2,2,2
13485.0,2009-12-01 00:00:00.000,United Kingdom,15,"232 days 22:52:00",162,2957.92,2,4,5
15517.0,2011-04-01 00:00:00.000,United Kingdom,1,"232 days 22:48:00",27,267.03,2,2,2
17120.0,2011-04-01 00:00:00.000,United Kingdom,1,"232 days 21:29:00",18,307.46,2,2,2
15135.0,2010-06-01 00:00:00.000,United Kingdom,3,"232 days 20:52:00",21,293.78,2,2,2
15655.0,2011-04-01 00:00:00.000,United Kingdom,2,"232 days 20:22:00",37,511.32,2,2,2
17946.0,2011-03-01 00:00:00.000,United Kingdom,2,"232 days 19:50:00",20,149.58,2,2,1
12506.0,2011-04-01 00:00:00.000,France,1,"232 days 03:56:00",23,73.50,2,2,1
12354.0,2011-04-01 00:00:00.000,Spain,1,"231 days 23:39:00",58,1079.40,2,3,3
17718.0,2010-03-01 00:00:00.000,United Kingdom,3,"231 days 23:11:00",24,386.98,2,2,2
14770.0,2010-02-01 00:00:00.000,United Kingdom,9,"231 days 22:29:00",198,3624.89,2,5,5
16587.0,2011-04-01 00:00:00.000,United Kingdom,1,"231 days 20:59:00",13,225.15,2,1,1
12622.0,2011-04-01 00:00:00.000,Germany,1,"231 days 20:11:00",11,180.10,2,1,1
13482.0,2010-03-01 00:00:00.000,United Kingdom,2,"231 days 19:47:00",20,336.09,2,2,2
17670.0,2011-04-01 00:00:00.000,United Kingdom,1,"227 days 03:38:00",11,205.70,2,1,1
16834.0,2010-02-01 00:00:00.000,United Kingdom,2,"227 days 03:13:00",48,898.96,2,3,3
17277.0,2011-01-01 00:00:00.000,United Kingdom,2,"227 days 00:03:00",69,1065.35,2,3,3
16823.0,2009-12-01 00:00:00.000,United Kingdom,8,"226 days 21:50:00",176,2253.14,2,4,4
12573.0,2010-08-01 00:00:00.000,France,5,"226 days 20:58:00",119,717.41,2,4,3
14586.0,2011-03-01 00:00:00.000,United Kingdom,3,"226 days 19:18:00",27,134.16,2,2,1
16698.0,2011-03-01 00:00:00.000,United Kingdom,2,"226 days 01:58:00",5,1998.00,2,1,4
16965.0,2011-04-01 00:00:00.000,United Kingdom,1,"226 days 00:42:00",26,201.19,2,2,1
15891.0,2011-04-01 00:00:00.000,United Kingdom,1,"226 days 00:15:00",62,524.52,2,3,2
17187.0,2010-07-01 00:00:00.000,United Kingdom,2,"226 days 00:11:00",23,467.71,2,2,2
15223.0,2009-12-01 00:00:00.000,United Kingdom,6,"225 days 01:19:00",46,1117.10,2,3,3
15143.0,2010-10-01 00:00:00.000,United Kingdom,2,"225 days 00:47:00",31,563.63,2,2,2
13229.0,2011-04-01 00:00:00.000,United Kingdom,1,"225 days 00:43:00",10,160.95,2,1,1
14271.0,2010-10-01 00:00:00.000,United Kingdom,2,"225 days 00:03:00",39,219.13,2,3,1
17893.0,2011-04-01 00:00:00.000,United Kingdom,1,"224 days 23:00:00",16,112.25,2,2,1
14022.0,2010-08-01 00:00:00.000,United Kingdom,2,"224 days 22:11:00",47,792.15,2,3,3
17991.0,2010-04-01 00:00:00.000,United Kingdom,3,"224 days 20:52:00",40,320.55,2,3,2
15210.0,2010-05-01 00:00:00.000,United Kingdom,3,"224 days 20:39:00",67,1176.19,2,3,3
16163.0,2009-12-01 00:00:00.000,United Kingdom,14,"224 days 17:07:00",85,2263.63,2,4,4
14311.0,2010-05-01 00:00:00.000,United Kingdom,3,"224 days 17:01:00",38,435.90,2,3,2
14304.0,2010-05-01 00:00:00.000,United Kingdom,5,"222 days 01:00:00",99,1523.81,2,4,4
16634.0,2010-01-01 00:00:00.000,United Kingdom,10,"222 days 00:41:00",115,1363.10,2,4,4
16055.0,2011-05-01 00:00:00.000,United Kingdom,1,"220 days 03:24:00",8,134.80,2,1,1
17501.0,2011-05-01 00:00:00.000,United Kingdom,2,"220 days 03:03:00",18,288.60,2,2,2
17443.0,2011-05-01 00:00:00.000,Canada,1,"219 days 02:03:00",1,534.24,2,1,2
18220.0,2009-12-01 00:00:00.000,United Kingdom,11,"219 days 01:27:00",32,1771.70,2,2,4
16610.0,2011-05-01 00:00:00.000,United Kingdom,1,"218 days 23:37:00",6,75.66,2,1,1
17646.0,2009-12-01 00:00:00.000,United Kingdom,16,"218 days 23:33:00",214,4094.16,2,5,5
