"Customer ID","cohort_month","Revenue For the Client","Country","Number of unique Invoice","r_score","f_score","m_score"
16721.0,2011-03-01 00:00:00.000,292.47,United Kingdom,1,2,2,2
17102.0,2011-03-01 00:00:00.000,25.50,United Kingdom,1,2,1,1
13239.0,2010-07-01 00:00:00.000,1579.84,United Kingdom,6,2,4,4
14870.0,2010-01-01 00:00:00.000,1794.60,United Kingdom,9,2,3,4
17507.0,2011-02-01 00:00:00.000,605.58,United Kingdom,2,2,4,3
18191.0,2010-08-01 00:00:00.000,529.40,United Kingdom,2,2,1,2
13132.0,2011-03-01 00:00:00.000,77.30,United Kingdom,1,2,1,1
17486.0,2011-03-01 00:00:00.000,396.87,United Kingdom,1,2,2,2
12564.0,2011-03-01 00:00:00.000,456.90,France,1,2,2,2
16250.0,2010-11-01 00:00:00.000,791.38,United Kingdom,3,2,3,3
12811.0,2010-10-01 00:00:00.000,1033.90,Portugal,5,2,3,3
13341.0,2011-03-01 00:00:00.000,775.85,United Kingdom,1,2,3,3
13512.0,2010-05-01 00:00:00.000,713.39,United Kingdom,4,2,3,3
17698.0,2011-03-01 00:00:00.000,154.95,United Kingdom,1,2,1,1
16022.0,2011-03-01 00:00:00.000,628.28,United Kingdom,1,2,3,3
16769.0,2009-12-01 00:00:00.000,1141.75,United Kingdom,4,2,4,3
16063.0,2011-03-01 00:00:00.000,335.32,United Kingdom,1,2,2,2
15178.0,2011-03-01 00:00:00.000,40.50,United Kingdom,1,2,1,1
14348.0,2011-03-01 00:00:00.000,409.57,United Kingdom,1,2,2,2
14536.0,2011-03-01 00:00:00.000,171.80,United Kingdom,1,2,2,1
13452.0,2010-08-01 00:00:00.000,729.80,United Kingdom,3,2,1,3
18071.0,2009-12-01 00:00:00.000,1428.63,United Kingdom,6,2,4,4
16256.0,2010-04-01 00:00:00.000,1609.57,United Kingdom,4,2,2,4
13357.0,2010-03-01 00:00:00.000,3838.36,United Kingdom,5,2,5,5
14476.0,2011-03-01 00:00:00.000,215.70,United Kingdom,1,2,2,1
13368.0,2010-10-01 00:00:00.000,1086.10,United Kingdom,5,2,3,3
12792.0,2010-01-01 00:00:00.000,813.88,Portugal,3,2,3,3
13649.0,2010-06-01 00:00:00.000,1678.88,United Kingdom,6,2,4,4
15083.0,2011-03-01 00:00:00.000,88.20,United Kingdom,1,2,1,1
18010.0,2011-03-01 00:00:00.000,174.80,United Kingdom,1,2,1,1
16692.0,2010-09-01 00:00:00.000,1914.70,United Kingdom,4,2,1,4
15032.0,2009-12-01 00:00:00.000,13285.65,United Kingdom,10,2,4,5
13803.0,2010-03-01 00:00:00.000,1319.11,United Kingdom,4,2,4,4
13439.0,2010-07-01 00:00:00.000,986.61,United Kingdom,3,2,4,3
16980.0,2010-10-01 00:00:00.000,1473.33,United Kingdom,3,2,4,4
17775.0,2011-03-01 00:00:00.000,56.40,United Kingdom,1,2,1,1
15353.0,2009-12-01 00:00:00.000,3154.05,United Kingdom,8,2,5,5
15424.0,2010-09-01 00:00:00.000,597.78,United Kingdom,3,2,2,3
15832.0,2011-03-01 00:00:00.000,836.79,United Kingdom,1,2,3,3
15528.0,2011-03-01 00:00:00.000,229.33,United Kingdom,1,2,2,1
14256.0,2010-01-01 00:00:00.000,2397.34,United Kingdom,9,2,4,4
14479.0,2009-12-01 00:00:00.000,1299.11,United Kingdom,4,2,4,4
13060.0,2011-03-01 00:00:00.000,307.53,United Kingdom,1,2,1,2
14890.0,2010-02-01 00:00:00.000,817.25,United Kingdom,3,2,3,3
13043.0,2011-03-01 00:00:00.000,471.57,United Kingdom,2,2,1,2
16619.0,2010-02-01 00:00:00.000,1916.53,United Kingdom,5,2,4,4
15894.0,2010-12-01 00:00:00.000,420.29,United Kingdom,2,2,4,2
14957.0,2010-03-01 00:00:00.000,333.29,United Kingdom,2,2,2,2
17212.0,2010-08-01 00:00:00.000,794.41,United Kingdom,3,2,2,3
14886.0,2011-04-01 00:00:00.000,364.80,United Kingdom,1,2,2,2
13626.0,2010-11-01 00:00:00.000,689.49,United Kingdom,3,2,3,3
15589.0,2011-02-01 00:00:00.000,456.58,United Kingdom,4,2,2,2
13841.0,2011-04-01 00:00:00.000,85.00,United Kingdom,1,2,1,1
17701.0,2011-04-01 00:00:00.000,417.95,United Kingdom,1,2,2,2
17580.0,2010-10-01 00:00:00.000,545.27,United Kingdom,5,2,4,2
16162.0,2011-04-01 00:00:00.000,37.40,United Kingdom,1,2,1,1
15691.0,2009-12-01 00:00:00.000,511.80,United Kingdom,5,2,1,2
13781.0,2009-12-01 00:00:00.000,770.88,United Kingdom,4,2,3,3
12755.0,2009-12-01 00:00:00.000,6406.35,Japan,22,2,4,5
16142.0,2011-04-01 00:00:00.000,535.34,United Kingdom,1,2,2,2
13059.0,2010-03-01 00:00:00.000,2272.62,United Kingdom,12,2,5,4
18185.0,2011-04-01 00:00:00.000,304.25,United Kingdom,1,2,2,2
17956.0,2011-04-01 00:00:00.000,12.75,United Kingdom,1,2,1,1
18108.0,2009-12-01 00:00:00.000,842.46,United Kingdom,4,2,3,3
16586.0,2010-03-01 00:00:00.000,1462.78,United Kingdom,3,2,2,4
16105.0,2010-04-01 00:00:00.000,2386.19,United Kingdom,5,2,4,4
15442.0,2011-04-01 00:00:00.000,594.00,United Kingdom,1,2,1,3
17492.0,2010-07-01 00:00:00.000,1122.42,United Kingdom,3,2,3,3
14747.0,2011-04-01 00:00:00.000,294.30,United Kingdom,2,2,2,2
15917.0,2009-12-01 00:00:00.000,560.63,United Kingdom,5,2,4,2
14220.0,2010-05-01 00:00:00.000,1515.00,United Kingdom,4,2,3,4
17140.0,2011-04-01 00:00:00.000,465.32,United Kingdom,1,2,2,2
14964.0,2011-04-01 00:00:00.000,206.21,United Kingdom,1,2,1,1
16378.0,2011-02-01 00:00:00.000,362.95,United Kingdom,3,2,2,2
17438.0,2010-03-01 00:00:00.000,1412.62,United Kingdom,6,2,3,4
17906.0,2011-04-01 00:00:00.000,72.90,United Kingdom,1,2,1,1
16144.0,2011-04-01 00:00:00.000,175.20,United Kingdom,1,2,1,1
12580.0,2010-05-01 00:00:00.000,1052.90,Germany,2,2,3,3
13712.0,2010-04-01 00:00:00.000,766.42,United Kingdom,2,2,2,3
14465.0,2010-01-01 00:00:00.000,3946.03,United Kingdom,11,2,5,5
13718.0,2011-02-01 00:00:00.000,306.55,United Kingdom,2,2,1,2
14981.0,2010-10-01 00:00:00.000,313.52,United Kingdom,3,2,2,2
16643.0,2010-10-01 00:00:00.000,915.56,United Kingdom,3,2,3,3
15119.0,2011-04-01 00:00:00.000,266.40,United Kingdom,1,2,1,2
14924.0,2010-03-01 00:00:00.000,931.01,United Kingdom,3,2,2,3
16623.0,2010-04-01 00:00:00.000,1002.49,United Kingdom,5,2,3,3
16010.0,2010-10-01 00:00:00.000,1722.11,United Kingdom,12,2,5,4
17035.0,2009-12-01 00:00:00.000,568.39,United Kingdom,5,2,2,2
15775.0,2010-03-01 00:00:00.000,150.50,United Kingdom,2,2,1,1
13863.0,2010-04-01 00:00:00.000,1217.63,United Kingdom,6,2,3,4
13508.0,2010-03-01 00:00:00.000,287.05,United Kingdom,2,2,2,2
12447.0,2011-04-01 00:00:00.000,476.49,Belgium,1,2,2,2
13570.0,2011-04-01 00:00:00.000,239.49,United Kingdom,1,2,2,1
18129.0,2011-04-01 00:00:00.000,112.55,United Kingdom,1,2,1,1
13501.0,2010-05-01 00:00:00.000,2840.26,Switzerland,5,2,4,4
17574.0,2011-04-01 00:00:00.000,185.65,United Kingdom,1,2,1,1
14616.0,2010-06-01 00:00:00.000,527.78,United Kingdom,5,2,1,2
16552.0,2010-12-01 00:00:00.000,475.02,United Kingdom,2,2,2,2
14669.0,2009-12-01 00:00:00.000,3243.93,United Kingdom,7,2,5,5
17972.0,2011-04-01 00:00:00.000,136.04,United Kingdom,1,2,2,1
17278.0,2010-05-01 00:00:00.000,271.24,United Kingdom,2,2,2,2
15363.0,2010-08-01 00:00:00.000,996.16,United Kingdom,3,2,3,3
13484.0,2010-03-01 00:00:00.000,767.32,United Kingdom,4,2,3,3
15777.0,2010-05-01 00:00:00.000,1732.16,United Kingdom,9,2,3,4
16697.0,2011-04-01 00:00:00.000,112.75,United Kingdom,1,2,2,1
15109.0,2009-12-01 00:00:00.000,961.90,United Kingdom,4,2,3,3
13740.0,2009-12-01 00:00:00.000,1597.77,United Kingdom,5,2,4,4
16097.0,2011-04-01 00:00:00.000,185.05,United Kingdom,1,2,1,1
13221.0,2010-12-01 00:00:00.000,847.41,United Kingdom,2,2,3,3
12982.0,2010-04-01 00:00:00.000,2562.12,United Kingdom,17,2,5,4
15139.0,2011-01-01 00:00:00.000,178.96,United Kingdom,2,2,1,1
15212.0,2010-11-01 00:00:00.000,195.43,United Kingdom,3,2,1,1
15935.0,2009-12-01 00:00:00.000,108.04,United Kingdom,3,2,2,1
16957.0,2011-03-01 00:00:00.000,416.64,United Kingdom,2,2,1,2
15230.0,2011-04-01 00:00:00.000,429.60,United Kingdom,2,2,2,2
17362.0,2010-01-01 00:00:00.000,1010.54,United Kingdom,8,2,4,3
14154.0,2010-01-01 00:00:00.000,6263.60,United Kingdom,10,2,5,5
14206.0,2010-11-01 00:00:00.000,1145.21,United Kingdom,5,2,3,3
14619.0,2010-06-01 00:00:00.000,1276.31,United Kingdom,3,2,3,4
17601.0,2010-11-01 00:00:00.000,421.48,United Kingdom,2,2,3,2
17142.0,2010-01-01 00:00:00.000,1283.75,United Kingdom,4,2,4,4
12582.0,2010-05-01 00:00:00.000,1980.40,Finland,4,2,4,4
13120.0,2011-04-01 00:00:00.000,30.60,United Kingdom,1,2,1,1
12769.0,2011-04-01 00:00:00.000,1143.60,Brazil,1,2,2,3
12639.0,2010-03-01 00:00:00.000,1312.37,Sweden,3,2,3,4
17367.0,2011-04-01 00:00:00.000,168.40,United Kingdom,1,2,2,1
15246.0,2010-06-01 00:00:00.000,780.40,United Kingdom,3,2,3,3
18213.0,2011-04-01 00:00:00.000,232.48,United Kingdom,1,2,1,1
17990.0,2009-12-01 00:00:00.000,1522.57,United Kingdom,7,2,3,4
16193.0,2010-10-01 00:00:00.000,630.43,United Kingdom,2,2,2,3
14532.0,2010-01-01 00:00:00.000,3846.43,United Kingdom,12,2,5,5
17582.0,2010-03-01 00:00:00.000,1433.70,United Kingdom,6,2,4,4
13474.0,2010-08-01 00:00:00.000,663.79,United Kingdom,3,2,4,3
17697.0,2011-04-01 00:00:00.000,338.95,United Kingdom,1,2,2,2
12754.0,2011-02-01 00:00:00.000,2949.12,Japan,5,2,3,5
16947.0,2010-03-01 00:00:00.000,896.73,United Kingdom,10,2,3,3
15973.0,2010-10-01 00:00:00.000,780.39,United Kingdom,5,2,2,3
16617.0,2011-04-01 00:00:00.000,151.85,United Kingdom,1,2,1,1
15749.0,2011-01-01 00:00:00.000,21535.90,United Kingdom,4,2,1,5
16217.0,2011-03-01 00:00:00.000,259.39,United Kingdom,4,2,2,2
18009.0,2010-02-01 00:00:00.000,2077.08,United Kingdom,14,2,5,4
14672.0,2010-01-01 00:00:00.000,1113.14,United Kingdom,4,2,4,3
14326.0,2010-06-01 00:00:00.000,923.98,United Kingdom,4,2,3,3
17746.0,2010-04-01 00:00:00.000,873.43,United Kingdom,7,2,3,3
14339.0,2010-10-01 00:00:00.000,600.66,United Kingdom,5,2,2,3
14242.0,2011-01-01 00:00:00.000,280.55,United Kingdom,2,2,1,2
15717.0,2010-04-01 00:00:00.000,607.00,United Kingdom,5,2,2,3
12585.0,2010-12-01 00:00:00.000,1982.81,Germany,4,2,4,4
13101.0,2010-01-01 00:00:00.000,695.40,United Kingdom,4,2,3,3
15225.0,2011-04-01 00:00:00.000,409.40,United Kingdom,1,2,2,2
12733.0,2010-01-01 00:00:00.000,2326.82,USA,6,2,4,4
17217.0,2010-03-01 00:00:00.000,218.00,United Kingdom,2,2,2,1
14148.0,2010-10-01 00:00:00.000,466.29,United Kingdom,2,2,2,2
13485.0,2009-12-01 00:00:00.000,2957.92,United Kingdom,15,2,4,5
15517.0,2011-04-01 00:00:00.000,267.03,United Kingdom,1,2,2,2
17120.0,2011-04-01 00:00:00.000,307.46,United Kingdom,1,2,2,2
15135.0,2010-06-01 00:00:00.000,293.78,United Kingdom,3,2,2,2
15655.0,2011-04-01 00:00:00.000,511.32,United Kingdom,2,2,2,2
17946.0,2011-03-01 00:00:00.000,149.58,United Kingdom,2,2,2,1
12506.0,2011-04-01 00:00:00.000,73.50,France,1,2,2,1
12354.0,2011-04-01 00:00:00.000,1079.40,Spain,1,2,3,3
17718.0,2010-03-01 00:00:00.000,386.98,United Kingdom,3,2,2,2
14770.0,2010-02-01 00:00:00.000,3624.89,United Kingdom,9,2,5,5
16587.0,2011-04-01 00:00:00.000,225.15,United Kingdom,1,2,1,1
12622.0,2011-04-01 00:00:00.000,180.10,Germany,1,2,1,1
13482.0,2010-03-01 00:00:00.000,336.09,United Kingdom,2,2,2,2
17670.0,2011-04-01 00:00:00.000,205.70,United Kingdom,1,2,1,1
16834.0,2010-02-01 00:00:00.000,898.96,United Kingdom,2,2,3,3
17277.0,2011-01-01 00:00:00.000,1065.35,United Kingdom,2,2,3,3
16823.0,2009-12-01 00:00:00.000,2253.14,United Kingdom,8,2,4,4
12573.0,2010-08-01 00:00:00.000,717.41,France,5,2,4,3
14586.0,2011-03-01 00:00:00.000,134.16,United Kingdom,3,2,2,1
16698.0,2011-03-01 00:00:00.000,1998.00,United Kingdom,2,2,1,4
16965.0,2011-04-01 00:00:00.000,201.19,United Kingdom,1,2,2,1
15891.0,2011-04-01 00:00:00.000,524.52,United Kingdom,1,2,3,2
17187.0,2010-07-01 00:00:00.000,467.71,United Kingdom,2,2,2,2
15223.0,2009-12-01 00:00:00.000,1117.10,United Kingdom,6,2,3,3
15143.0,2010-10-01 00:00:00.000,563.63,United Kingdom,2,2,2,2
13229.0,2011-04-01 00:00:00.000,160.95,United Kingdom,1,2,1,1
14271.0,2010-10-01 00:00:00.000,219.13,United Kingdom,2,2,3,1
17893.0,2011-04-01 00:00:00.000,112.25,United Kingdom,1,2,2,1
14022.0,2010-08-01 00:00:00.000,792.15,United Kingdom,2,2,3,3
17991.0,2010-04-01 00:00:00.000,320.55,United Kingdom,3,2,3,2
15210.0,2010-05-01 00:00:00.000,1176.19,United Kingdom,3,2,3,3
16163.0,2009-12-01 00:00:00.000,2263.63,United Kingdom,14,2,4,4
14311.0,2010-05-01 00:00:00.000,435.90,United Kingdom,3,2,3,2
14304.0,2010-05-01 00:00:00.000,1523.81,United Kingdom,5,2,4,4
16634.0,2010-01-01 00:00:00.000,1363.10,United Kingdom,10,2,4,4
16055.0,2011-05-01 00:00:00.000,134.80,United Kingdom,1,2,1,1
17501.0,2011-05-01 00:00:00.000,288.60,United Kingdom,2,2,2,2
17443.0,2011-05-01 00:00:00.000,534.24,Canada,1,2,1,2
18220.0,2009-12-01 00:00:00.000,1771.70,United Kingdom,11,2,2,4
16610.0,2011-05-01 00:00:00.000,75.66,United Kingdom,1,2,1,1
17646.0,2009-12-01 00:00:00.000,4094.16,United Kingdom,16,2,5,5
17394.0,2011-05-01 00:00:00.000,203.87,United Kingdom,1,2,1,1
13731.0,2011-04-01 00:00:00.000,610.59,United Kingdom,2,2,3,3
16227.0,2010-06-01 00:00:00.000,948.82,United Kingdom,6,2,3,3
16990.0,2010-10-01 00:00:00.000,344.00,United Kingdom,2,2,1,2
17374.0,2010-11-01 00:00:00.000,711.21,United Kingdom,4,2,3,3
16109.0,2010-01-01 00:00:00.000,923.58,United Kingdom,4,2,2,3
14340.0,2011-05-01 00:00:00.000,134.70,United Kingdom,1,2,1,1
13711.0,2009-12-01 00:00:00.000,1632.61,United Kingdom,15,2,4,4
16714.0,2009-12-01 00:00:00.000,1254.71,United Kingdom,7,2,4,4
15147.0,2011-04-01 00:00:00.000,608.65,United Kingdom,2,2,2,3
18239.0,2010-10-01 00:00:00.000,2150.36,United Kingdom,6,2,4,4
16457.0,2011-05-01 00:00:00.000,208.36,United Kingdom,1,2,1,1
14199.0,2010-06-01 00:00:00.000,916.50,United Kingdom,6,2,2,3
17849.0,2010-03-01 00:00:00.000,1063.76,United Kingdom,8,2,3,3
14423.0,2010-01-01 00:00:00.000,914.96,United Kingdom,4,2,1,3
15759.0,2009-12-01 00:00:00.000,810.98,United Kingdom,10,2,2,3
14697.0,2011-05-01 00:00:00.000,188.61,United Kingdom,2,2,2,1
18183.0,2011-03-01 00:00:00.000,600.52,United Kingdom,6,2,3,3
14393.0,2011-05-01 00:00:00.000,67.95,United Kingdom,1,2,1,1
15235.0,2010-11-01 00:00:00.000,2937.81,United Kingdom,16,2,5,5
17548.0,2010-11-01 00:00:00.000,345.00,United Kingdom,6,2,3,2
15668.0,2011-05-01 00:00:00.000,76.32,United Kingdom,1,2,1,1
16319.0,2011-05-01 00:00:00.000,404.40,United Kingdom,1,2,1,2
17174.0,2011-05-01 00:00:00.000,59.90,United Kingdom,1,2,1,1
18227.0,2010-08-01 00:00:00.000,93.75,United Kingdom,3,2,1,1
17604.0,2010-01-01 00:00:00.000,945.93,United Kingdom,6,2,5,3
18078.0,2010-03-01 00:00:00.000,844.60,United Kingdom,4,2,3,3
15552.0,2010-03-01 00:00:00.000,252.52,United Kingdom,2,2,2,1
12414.0,2010-09-01 00:00:00.000,692.41,Austria,8,2,2,3
13723.0,2010-04-01 00:00:00.000,1209.20,United Kingdom,6,2,3,4
14161.0,2009-12-01 00:00:00.000,3318.88,United Kingdom,7,2,5,5
13642.0,2010-10-01 00:00:00.000,501.97,United Kingdom,5,2,4,2
13561.0,2010-02-01 00:00:00.000,1820.72,United Kingdom,11,2,5,4
15092.0,2010-09-01 00:00:00.000,773.16,United Kingdom,4,2,3,3
14353.0,2010-10-01 00:00:00.000,376.50,United Kingdom,3,2,2,2
16756.0,2010-03-01 00:00:00.000,1287.42,United Kingdom,9,2,4,4
18120.0,2011-05-01 00:00:00.000,111.15,United Kingdom,1,2,2,1
12355.0,2010-05-01 00:00:00.000,947.61,Bahrain,2,2,2,3
14699.0,2010-07-01 00:00:00.000,702.60,United Kingdom,4,2,3,3
12821.0,2010-04-01 00:00:00.000,220.80,United Kingdom,2,2,1,1
12888.0,2011-03-01 00:00:00.000,313.77,United Kingdom,4,2,1,2
17597.0,2010-05-01 00:00:00.000,3425.29,United Kingdom,7,2,4,5
15381.0,2010-05-01 00:00:00.000,1887.62,United Kingdom,6,2,2,4
16306.0,2010-10-01 00:00:00.000,1162.82,United Kingdom,10,2,3,3
15063.0,2011-05-01 00:00:00.000,370.80,United Kingdom,1,2,1,2
16431.0,2011-02-01 00:00:00.000,642.81,United Kingdom,3,2,4,3
13990.0,2011-05-01 00:00:00.000,311.30,United Kingdom,1,2,1,2
14920.0,2010-05-01 00:00:00.000,1607.17,United Kingdom,3,2,4,4
16297.0,2011-03-01 00:00:00.000,275.40,United Kingdom,4,2,2,2
14149.0,2011-05-01 00:00:00.000,259.43,United Kingdom,3,2,3,2
15079.0,2009-12-01 00:00:00.000,3686.75,United Kingdom,17,2,4,5
13052.0,2010-02-01 00:00:00.000,3168.53,United Kingdom,7,2,5,5
15732.0,2010-02-01 00:00:00.000,1637.52,United Kingdom,12,2,4,4
14288.0,2011-05-01 00:00:00.000,413.85,United Kingdom,2,2,2,2
17889.0,2010-03-01 00:00:00.000,774.87,United Kingdom,7,2,4,3
13235.0,2011-05-01 00:00:00.000,101.17,United Kingdom,2,2,3,1
12625.0,2010-04-01 00:00:00.000,5095.38,Germany,5,2,5,5
12976.0,2010-02-01 00:00:00.000,3156.38,United Kingdom,8,2,4,5
16244.0,2010-12-01 00:00:00.000,2579.38,United Kingdom,2,2,4,4
16943.0,2010-03-01 00:00:00.000,816.73,United Kingdom,7,2,2,3
14988.0,2010-04-01 00:00:00.000,2066.60,United Kingdom,7,2,5,4
13837.0,2011-01-01 00:00:00.000,271.24,United Kingdom,2,2,2,2
16006.0,2010-11-01 00:00:00.000,347.17,United Kingdom,2,2,4,2
18133.0,2011-05-01 00:00:00.000,715.50,United Kingdom,2,2,1,3
13952.0,2009-12-01 00:00:00.000,12790.89,United Kingdom,17,2,5,5
17970.0,2011-05-01 00:00:00.000,582.59,United Kingdom,1,2,2,2
12770.0,2010-04-01 00:00:00.000,2975.95,Japan,7,2,2,5
12857.0,2010-01-01 00:00:00.000,3684.25,United Kingdom,7,2,4,5
14873.0,2010-03-01 00:00:00.000,854.13,United Kingdom,2,2,3,3
14689.0,2011-05-01 00:00:00.000,112.80,United Kingdom,1,2,1,1
15333.0,2011-05-01 00:00:00.000,1028.56,United Kingdom,1,2,1,3
17263.0,2011-05-01 00:00:00.000,63.44,United Kingdom,1,2,2,1
15813.0,2011-04-01 00:00:00.000,1303.91,United Kingdom,2,2,3,4
14489.0,2010-04-01 00:00:00.000,1574.93,United Kingdom,4,2,4,4
14888.0,2011-05-01 00:00:00.000,369.20,United Kingdom,1,2,2,2
13976.0,2010-02-01 00:00:00.000,1192.36,United Kingdom,4,2,3,4
14320.0,2010-01-01 00:00:00.000,1204.12,United Kingdom,7,2,4,4
17504.0,2010-02-01 00:00:00.000,9313.37,United Kingdom,19,2,5,5
14000.0,2009-12-01 00:00:00.000,1877.59,United Kingdom,8,2,3,4
18218.0,2010-02-01 00:00:00.000,1106.30,United Kingdom,6,2,3,3
12690.0,2011-05-01 00:00:00.000,389.01,France,1,2,1,2
16116.0,2011-05-01 00:00:00.000,592.88,United Kingdom,2,2,2,3
17556.0,2010-11-01 00:00:00.000,300.67,United Kingdom,2,2,1,2
13572.0,2011-05-01 00:00:00.000,1384.25,United Kingdom,1,2,2,4
13531.0,2009-12-01 00:00:00.000,1738.52,United Kingdom,6,2,4,4
14896.0,2009-12-01 00:00:00.000,1973.47,United Kingdom,10,2,5,4
17245.0,2010-01-01 00:00:00.000,371.63,United Kingdom,2,2,2,2
17871.0,2010-01-01 00:00:00.000,1118.99,United Kingdom,5,2,4,3
12897.0,2010-06-01 00:00:00.000,514.25,United Kingdom,4,2,1,2
14620.0,2011-03-01 00:00:00.000,393.28,United Kingdom,3,2,2,2
13762.0,2010-01-01 00:00:00.000,2165.76,United Kingdom,6,2,3,4
15648.0,2011-03-01 00:00:00.000,599.90,United Kingdom,4,2,2,3
13887.0,2011-05-01 00:00:00.000,349.55,United Kingdom,1,2,2,2
12353.0,2010-10-01 00:00:00.000,406.76,Bahrain,2,2,2,2
13391.0,2011-05-01 00:00:00.000,59.80,United Kingdom,1,2,1,1
17455.0,2011-05-01 00:00:00.000,131.70,United Kingdom,1,2,1,1
13151.0,2010-03-01 00:00:00.000,2511.69,United Kingdom,5,2,5,4
13243.0,2010-03-01 00:00:00.000,1278.04,United Kingdom,5,2,5,4
16226.0,2010-10-01 00:00:00.000,672.17,United Kingdom,5,2,2,3
18048.0,2010-08-01 00:00:00.000,401.73,United Kingdom,3,2,3,2
14195.0,2010-03-01 00:00:00.000,2381.24,United Kingdom,10,2,2,4
13227.0,2011-05-01 00:00:00.000,257.70,United Kingdom,1,2,1,1
17176.0,2010-01-01 00:00:00.000,902.32,United Kingdom,3,2,3,3
14647.0,2010-07-01 00:00:00.000,519.97,United Kingdom,2,2,3,2
15724.0,2010-11-01 00:00:00.000,299.80,United Kingdom,5,2,2,2
15292.0,2011-05-01 00:00:00.000,180.94,United Kingdom,1,2,2,1
15705.0,2011-05-01 00:00:00.000,143.10,United Kingdom,1,2,1,1
13339.0,2011-05-01 00:00:00.000,860.12,United Kingdom,1,2,3,3
17715.0,2010-04-01 00:00:00.000,489.60,United Kingdom,2,2,1,2
13223.0,2010-02-01 00:00:00.000,969.12,United Kingdom,6,2,1,3
14817.0,2009-12-01 00:00:00.000,3889.21,United Kingdom,9,2,5,5
13737.0,2011-05-01 00:00:00.000,339.60,United Kingdom,1,2,2,2
18202.0,2011-02-01 00:00:00.000,1396.99,United Kingdom,3,2,3,4
15314.0,2010-10-01 00:00:00.000,800.65,United Kingdom,4,2,3,3
15042.0,2010-04-01 00:00:00.000,315.45,United Kingdom,2,2,1,2
15882.0,2009-12-01 00:00:00.000,1448.91,United Kingdom,10,2,4,4
17955.0,2010-02-01 00:00:00.000,949.90,United Kingdom,6,2,2,3
17770.0,2011-03-01 00:00:00.000,1143.27,United Kingdom,5,2,2,3
14705.0,2011-05-01 00:00:00.000,179.00,United Kingdom,1,2,1,1
14985.0,2010-12-01 00:00:00.000,296.75,United Kingdom,2,2,4,2
14009.0,2010-09-01 00:00:00.000,1090.23,United Kingdom,4,2,3,3
16448.0,2010-08-01 00:00:00.000,367.87,United Kingdom,2,2,3,2
15729.0,2010-11-01 00:00:00.000,154.70,United Kingdom,5,2,1,1
13479.0,2010-08-01 00:00:00.000,808.50,United Kingdom,7,2,3,3
12974.0,2010-05-01 00:00:00.000,408.95,United Kingdom,2,2,2,2
16356.0,2010-06-01 00:00:00.000,414.42,United Kingdom,7,2,3,2
12547.0,2010-07-01 00:00:00.000,383.58,Spain,3,2,2,2
16838.0,2010-02-01 00:00:00.000,1126.66,United Kingdom,6,2,3,3
14816.0,2011-05-01 00:00:00.000,271.85,United Kingdom,1,2,1,2
17550.0,2010-02-01 00:00:00.000,2206.54,United Kingdom,10,2,5,4
13659.0,2010-02-01 00:00:00.000,4716.63,United Kingdom,17,2,5,5
14828.0,2009-12-01 00:00:00.000,9803.46,United Kingdom,14,2,4,5
14280.0,2011-05-01 00:00:00.000,134.04,United Kingdom,1,2,1,1
13135.0,2010-08-01 00:00:00.000,3371.45,United Kingdom,2,2,2,5
16275.0,2010-03-01 00:00:00.000,2151.11,United Kingdom,3,2,4,4
12999.0,2011-04-01 00:00:00.000,455.88,United Kingdom,3,2,2,2
16323.0,2010-05-01 00:00:00.000,353.66,United Kingdom,2,2,1,2
16034.0,2010-10-01 00:00:00.000,925.77,United Kingdom,7,2,3,3
16889.0,2010-05-01 00:00:00.000,2530.90,United Kingdom,6,2,5,4
17152.0,2010-10-01 00:00:00.000,1830.50,United Kingdom,5,2,2,4
12426.0,2010-02-01 00:00:00.000,1311.41,Germany,3,2,4,4
15897.0,2011-05-01 00:00:00.000,222.05,United Kingdom,2,2,2,1
16567.0,2011-01-01 00:00:00.000,865.60,United Kingdom,2,2,2,3
17051.0,2010-03-01 00:00:00.000,714.39,United Kingdom,4,2,4,3
15925.0,2011-05-01 00:00:00.000,207.15,United Kingdom,1,2,1,1
16483.0,2011-05-01 00:00:00.000,139.35,United Kingdom,1,2,2,1
13398.0,2010-09-01 00:00:00.000,670.34,United Kingdom,2,2,3,3
13070.0,2009-12-01 00:00:00.000,743.90,United Kingdom,5,2,2,3
17454.0,2010-01-01 00:00:00.000,1532.64,United Kingdom,11,2,4,4
12790.0,2010-10-01 00:00:00.000,563.45,Netherlands,3,2,3,2
18231.0,2010-01-01 00:00:00.000,6848.17,United Kingdom,30,2,5,5
18190.0,2009-12-01 00:00:00.000,735.67,United Kingdom,6,2,3,3
16810.0,2010-10-01 00:00:00.000,786.14,United Kingdom,4,2,2,3
14377.0,2011-03-01 00:00:00.000,617.05,United Kingdom,2,2,1,3
16424.0,2010-11-01 00:00:00.000,392.06,United Kingdom,3,2,1,2
13475.0,2011-02-01 00:00:00.000,1431.78,United Kingdom,4,2,4,4
17472.0,2010-03-01 00:00:00.000,935.10,United Kingdom,4,2,5,3
13062.0,2011-06-01 00:00:00.000,346.98,United Kingdom,1,2,1,2
17820.0,2010-11-01 00:00:00.000,159.51,United Kingdom,3,2,3,1
14740.0,2010-02-01 00:00:00.000,4068.86,United Kingdom,13,2,5,5
16449.0,2011-03-01 00:00:00.000,674.69,United Kingdom,3,2,3,3
17578.0,2010-06-01 00:00:00.000,1003.73,United Kingdom,10,2,3,3
