"Customer ID","recency","frequency","monetary"
17337.0,"150 days 21:54:00",548,1944.32
14197.0,"410 days 02:49:00",20,390.05
15499.0,"723 days 00:33:00",42,161.60
15909.0,"173 days 02:12:00",7,191.94
16713.0,"18 days 00:14:00",1352,14380.54
15618.0,"32 days 04:16:00",49,747.03
15405.0,"188 days 22:06:00",30,659.84
13493.0,"274 days 21:15:00",8,618.63
12540.0,"19 days 01:19:00",775,22107.29
17660.0,"140 days 23:13:00",89,359.47
17600.0,"17 days 03:07:00",13,161.67
12639.0,"238 days 00:02:00",64,1312.37
18203.0,"156 days 23:43:00",60,504.42
13836.0,"398 days 23:19:00",33,602.52
14452.0,"10 days 00:44:00",132,665.59
17931.0,"133 days 18:17:00",363,3305.96
13752.0,"123 days 22:34:00",95,1590.73
13522.0,"29 days 21:39:00",5,125.80
13506.0,"311 days 21:23:00",103,1609.65
16028.0,"595 days 01:05:00",5,82.20
17919.0,"87 days 23:09:00",40,1840.32
17778.0,"661 days 00:06:00",10,197.70
12972.0,"413 days 04:09:00",85,1115.95
15711.0,"556 days 00:36:00",25,420.25
17835.0,"2 days 01:02:00",61,350.64
13330.0,"92 days 00:23:00",118,2806.18
17731.0,"78 days 21:48:00",115,1347.08
13356.0,"79 days 22:17:00",42,768.24
15515.0,"386 days 23:11:00",7,171.81
17622.0,"596 days 01:27:00",39,1125.17
16238.0,"422 days 00:14:00",6,63.66
16230.0,"189 days 02:44:00",35,542.03
16709.0,"84 days 01:54:00",306,9087.46
12396.0,"673 days 23:28:00",65,931.43
13178.0,"25 days 20:36:00",696,13997.89
14325.0,"569 days 03:30:00",18,245.48
16506.0,"19 days 00:33:00",3,90.30
12351.0,"374 days 21:27:00",21,300.93
12560.0,"4 days 22:56:00",111,2101.39
17077.0,"577 days 20:14:00",1,306.00
14923.0,"50 days 00:59:00",44,749.10
17444.0,"147 days 00:45:00",135,2940.04
15276.0,"65 days 20:11:00",194,631.03
16403.0,"301 days 20:10:00",15,161.05
17792.0,"466 days 22:20:00",53,370.05
17738.0,"18 days 21:45:00",233,4145.36
13172.0,"399 days 21:40:00",1,69.60
17048.0,"114 days 21:59:00",107,1991.45
16444.0,"45 days 23:00:00",380,3582.38
15060.0,"7 days 23:03:00",121,303.09
17305.0,"648 days 00:03:00",9,2135.46
14448.0,"8 days 23:00:00",20,375.35
12553.0,"7 days 20:12:00",244,4548.82
14079.0,"124 days 00:40:00",13,618.73
13562.0,"81 days 01:59:00",196,4838.18
14316.0,"421 days 20:19:00",32,1355.34
14015.0,"52 days 02:48:00",20,917.34
14583.0,"5 days 00:18:00",506,1781.03
12738.0,"371 days 18:23:00",22,310.70
16300.0,"429 days 23:36:00",249,1392.43
14004.0,"42 days 22:10:00",241,6258.45
14718.0,"409 days 23:43:00",11,226.42
17808.0,"548 days 02:06:00",33,262.64
16314.0,"389 days 00:44:00",62,1491.40
14546.0,"3 days 20:17:00",834,5001.03
14940.0,"417 days 02:03:00",32,531.49
13337.0,"518 days 00:57:00",90,1548.55
13265.0,"52 days 21:48:00",91,2107.66
13195.0,"413 days 23:43:00",52,172.38
16855.0,"23 days 00:47:00",19,328.40
17834.0,"414 days 00:41:00",59,730.47
13240.0,"95 days 22:42:00",232,1661.17
14110.0,"3 days 00:24:00",403,12957.60
15086.0,"564 days 00:23:00",11,218.53
16479.0,"9 days 23:10:00",35,300.83
18038.0,"555 days 20:51:00",32,149.41
17890.0,"322 days 01:31:00",94,602.09
18186.0,"722 days 02:28:00",11,329.58
13677.0,"404 days 01:18:00",107,556.19
17963.0,"470 days 20:52:00",112,651.51
16843.0,"42 days 03:44:00",599,19528.78
18083.0,"397 days 01:06:00",42,470.73
12624.0,"105 days 21:46:00",38,641.13
15725.0,"14 days 21:59:00",32,415.25
17422.0,"15 days 23:23:00",233,3341.65
14564.0,"426 days 22:30:00",113,2519.32
14753.0,"86 days 22:00:00",48,869.51
17265.0,"138 days 02:01:00",127,562.90
17589.0,"59 days 19:52:00",1353,13904.82
13472.0,"463 days 03:09:00",28,592.24
16517.0,"276 days 23:00:00",17,162.70
16483.0,"191 days 23:42:00",19,139.35
12897.0,"204 days 00:37:00",14,514.25
13735.0,"24 days 01:36:00",683,9472.81
12868.0,"185 days 02:08:00",146,2247.06
14509.0,"533 days 23:29:00",25,110.95
17145.0,"464 days 19:57:00",186,3014.64
13070.0,"191 days 23:05:00",35,743.90
14596.0,"626 days 00:37:00",57,229.47
13333.0,"410 days 23:26:00",55,1015.74
13455.0,"24 days 01:29:00",164,2773.82
15249.0,"31 days 01:05:00",514,9147.15
12761.0,"457 days 00:33:00",27,782.95
14202.0,"380 days 19:37:00",29,847.76
17267.0,"126 days 19:28:00",38,317.62
13141.0,"84 days 02:56:00",431,7536.63
17765.0,"158 days 00:09:00",83,530.80
15668.0,"217 days 02:11:00",1,76.32
12994.0,"3 days 21:07:00",73,902.22
17640.0,"86 days 03:37:00",68,3107.59
13967.0,"145 days 00:48:00",6,166.30
17702.0,"29 days 20:47:00",168,2911.79
12714.0,"8 days 21:07:00",696,14093.71
14473.0,"73 days 21:40:00",7,234.34
16000.0,"2 days 00:33:00",9,12393.70
16173.0,"15 days 01:57:00",87,1406.57
12533.0,"618 days 02:26:00",90,1149.99
12782.0,"4 days 03:34:00",241,4526.04
16118.0,"392 days 16:56:00",47,4255.43
16947.0,"235 days 03:12:00",60,896.73
17850.0,"301 days 22:12:00",2827,55703.13
13807.0,"366 days 21:02:00",34,509.90
17259.0,"147 days 21:49:00",330,1889.34
17006.0,"4 days 00:41:00",130,1636.32
17843.0,"302 days 21:17:00",64,326.23
14896.0,"204 days 02:30:00",295,1973.47
14814.0,"580 days 22:40:00",32,160.46
14295.0,"39 days 21:00:00",76,2316.06
16063.0,"259 days 21:54:00",23,335.32
14924.0,"245 days 03:25:00",31,931.01
18152.0,"645 days 21:24:00",10,426.69
16487.0,"576 days 23:12:00",35,209.40
18230.0,"8 days 23:28:00",144,4190.71
14040.0,"40 days 00:08:00",808,12457.84
18172.0,"14 days 01:38:00",492,17301.83
14076.0,"128 days 21:31:00",46,122.47
17911.0,"8 days 21:58:00",39,366.23
17650.0,"20 days 21:58:00",8,166.08
15798.0,"492 days 03:37:00",83,1535.37
16168.0,"10 days 00:05:00",322,10539.08
13953.0,"6 days 20:46:00",25,6640.68
17380.0,"433 days 20:08:00",11,643.75
16397.0,"627 days 21:14:00",11,127.88
16160.0,"63 days 18:20:00",22,1009.45
15592.0,"46 days 03:51:00",24,388.58
15022.0,"11 days 00:15:00",154,1186.09
14704.0,"10 days 23:59:00",483,1813.57
13723.0,"216 days 19:46:00",59,1209.20
13577.0,"24 days 21:31:00",174,3346.62
13649.0,"256 days 00:59:00",126,1678.88
17872.0,"381 days 00:48:00",15,235.87
16221.0,"36 days 01:07:00",264,2229.01
13464.0,"57 days 21:49:00",152,3083.89
17084.0,"34 days 21:56:00",295,5199.72
17289.0,"31 days 00:49:00",281,2069.89
17005.0,"470 days 01:53:00",21,732.41
12911.0,"551 days 00:37:00",248,1680.47
16859.0,"105 days 22:38:00",130,1657.74
17494.0,"501 days 02:44:00",3,54.70
13465.0,"445 days 21:37:00",34,931.12
13149.0,"13 days 23:41:00",86,1676.06
15120.0,"129 days 02:45:00",22,343.82
13477.0,"37 days 00:46:00",160,2821.12
16882.0,"66 days 02:08:00",39,705.12
15533.0,"18 days 21:15:00",86,746.92
15926.0,"541 days 21:27:00",7,134.44
14330.0,"623 days 03:40:00",13,200.63
15469.0,"42 days 17:34:00",47,834.40
16937.0,"498 days 18:54:00",51,202.10
15910.0,"01:59:00",628,2681.80
12815.0,"147 days 02:29:00",47,1063.46
15561.0,"11 days 01:43:00",96,1856.54
13687.0,"437 days 20:20:00",45,11880.84
13392.0,"676 days 23:16:00",8,91.14
14348.0,"259 days 20:27:00",18,409.57
17941.0,"130 days 04:20:00",7,1433.28
15675.0,"80 days 23:02:00",35,542.04
15439.0,"404 days 02:12:00",57,1269.05
15851.0,"526 days 00:16:00",8,109.73
15640.0,"3 days 22:15:00",784,23835.41
17918.0,"500 days 00:59:00",40,396.39
14460.0,"109 days 22:31:00",48,919.60
14137.0,"681 days 02:29:00",14,294.10
12667.0,"57 days 19:50:00",33,620.13
18164.0,"30 days 19:01:00",25,394.70
15404.0,"375 days 01:47:00",16,257.06
13142.0,"18 days 20:43:00",23,307.09
13583.0,"155 days 02:10:00",96,1445.03
13386.0,"413 days 23:58:00",31,835.46
13449.0,"23 days 04:22:00",19,291.88
15871.0,"436 days 22:34:00",5,33.10
16857.0,"442 days 02:01:00",11,352.80
17903.0,"393 days 21:11:00",45,381.09
17276.0,"399 days 02:08:00",57,451.34
14072.0,"666 days 00:19:00",19,390.85
15797.0,"112 days 19:46:00",12,2821.08
17930.0,"35 days 02:27:00",90,4242.92
17360.0,"16 days 23:39:00",241,1201.43
17849.0,"217 days 23:04:00",50,1063.76
15103.0,"30 days 21:57:00",35,703.36
15335.0,"53 days",36,173.97
12379.0,"81 days 02:41:00",82,1618.27
15341.0,"80 days 03:10:00",25,2401.02
17535.0,"279 days 21:30:00",13,164.40
13644.0,"8 days 04:32:00",148,2597.52
17160.0,"30 days 22:45:00",655,10201.36
17507.0,"261 days 01:02:00",88,605.58
12577.0,"34 days 23:22:00",303,1591.35
16687.0,"390 days 01:04:00",8,157.63
12988.0,"291 days 22:19:00",92,535.32
12859.0,"458 days 00:30:00",21,575.10
12724.0,"4 days 20:48:00",129,2317.52
14472.0,"103 days 01:49:00",333,2228.22
16476.0,"416 days 22:59:00",26,337.00
15646.0,"157 days 02:57:00",86,952.11
13885.0,"188 days 21:43:00",28,506.80
15437.0,"261 days 23:39:00",57,393.45
14248.0,"317 days 22:05:00",47,1032.95
16422.0,"16 days 22:50:00",761,61110.54
16689.0,"75 days 01:11:00",16,303.26
16589.0,"70 days 22:00:00",44,612.36
12591.0,"316 days 22:15:00",69,1352.15
13045.0,"98 days 21:46:00",45,808.92
15123.0,"6 days 23:38:00",183,4656.17
15687.0,"8 days 04:17:00",168,2981.50
17213.0,"39 days 21:57:00",298,5078.93
16532.0,"17 days 01:42:00",6,8756.64
16656.0,"21 days 22:07:00",157,16307.72
16573.0,"73 days 01:33:00",46,648.41
17205.0,"53 days 00:04:00",35,999.35
12686.0,"371 days 02:59:00",14,178.28
15214.0,"1 day 00:43:00",110,1661.44
17517.0,"308 days 01:02:00",11,153.94
16021.0,"394 days 22:02:00",145,532.25
15879.0,"403 days 20:29:00",183,1157.30
16469.0,"23 days 00:25:00",205,828.91
12893.0,"30 days 00:16:00",34,188.14
12550.0,"78 days 22:15:00",57,964.83
17861.0,"2 days 20:29:00",573,5064.59
16069.0,"417 days 02:18:00",25,457.70
15265.0,"150 days 22:04:00",193,3345.64
12478.0,"3 days 02:54:00",36,680.99
15141.0,"457 days 01:17:00",83,1378.31
13298.0,"23:39:00",2,360.00
16500.0,"4 days 00:46:00",35,835.96
13281.0,"436 days 18:07:00",26,306.45
13762.0,"203 days 21:27:00",42,2165.76
14712.0,"28 days 23:51:00",32,1328.07
14714.0,"23 days 23:43:00",98,896.40
12867.0,"25 days 21:20:00",1076,7862.69
14864.0,"730 days 19:43:00",2,-48.75
15294.0,"399 days 19:05:00",17,222.30
13671.0,"394 days 02:00:00",76,194.95
16933.0,"23:56:00",307,3099.60
12574.0,"315 days 03:30:00",11,218.45
16577.0,"666 days 03:05:00",23,380.00
16040.0,"64 days 23:03:00",128,2383.70
13901.0,"71 days 22:02:00",318,5599.34
17806.0,"10 days 22:38:00",43,546.04
16550.0,"108 days 01:38:00",839,9169.32
15745.0,"8 days 01:32:00",65,1071.24
15242.0,"421 days 21:17:00",4,302.04
12392.0,"590 days 22:46:00",7,234.75
16538.0,"540 days 19:51:00",43,399.62
15700.0,"171 days 19:57:00",89,664.03
17075.0,"17 days 00:52:00",203,2221.38
16554.0,"2 days 21:58:00",214,2407.17
14880.0,"76 days 23:08:00",47,706.19
14609.0,"71 days 23:56:00",14,1366.20
14070.0,"684 days 00:23:00",42,326.55
17052.0,"27 days 22:00:00",92,413.75
16132.0,"543 days 23:01:00",17,664.20
15593.0,"70 days 01:04:00",5,199.80
17641.0,"738 days 00:15:00",1,-6.95
16761.0,"96 days 01:35:00",13,316.62
13601.0,"44 days 19:19:00",195,1185.14
18044.0,"3 days 22:24:00",201,3502.66
12568.0,"644 days 03:35:00",5,70.00
13849.0,"51 days 01:51:00",221,3443.80
15870.0,"32 days 01:52:00",147,862.61
13436.0,"1 day 02:17:00",12,196.89
14627.0,"311 days 02:01:00",39,406.40
17215.0,"463 days 23:11:00",11,186.15
12917.0,"127 days 20:08:00",53,4329.50
14484.0,"49 days 22:39:00",53,1070.98
13840.0,"415 days 23:16:00",40,651.40
17868.0,"385 days 17:55:00",19,234.65
15134.0,"14 days 03:55:00",85,1596.29
15459.0,"416 days 21:25:00",7,202.83
13223.0,"199 days 23:47:00",13,969.12
17398.0,"114 days 03:02:00",38,653.38
15557.0,"28 days 00:04:00",20,473.65
18145.0,"12 days 01:28:00",406,5600.09
14009.0,"197 days 21:03:00",76,1090.23
16414.0,"21 days 03:08:00",64,559.71
13935.0,"596 days 01:29:00",80,6116.92
15651.0,"36 days 04:09:00",60,1259.06
18219.0,"2 days 01:07:00",206,3507.39
14412.0,"34 days 23:36:00",86,1417.49
13554.0,"379 days 21:45:00",211,1556.39
14920.0,"212 days 02:18:00",97,1607.17
16344.0,"157 days 21:00:00",46,842.42
14326.0,"234 days 01:42:00",58,923.98
12751.0,"444 days 00:01:00",62,268.27
16821.0,"381 days 02:46:00",7,113.35
15890.0,"394 days 00:04:00",10,535.65
15425.0,"399 days 18:37:00",144,1944.57
13078.0,"18:02:00",855,28883.83
17769.0,"12 days 01:32:00",603,6994.66
18073.0,"113 days 22:48:00",76,3864.44
18069.0,"25 days 20:45:00",1000,4525.71
14478.0,"381 days 21:21:00",68,1276.66
15191.0,"462 days 21:13:00",35,588.05
15427.0,"32 days 22:21:00",306,1483.14
18218.0,"205 days 22:34:00",42,1106.30
13733.0,"410 days 00:32:00",30,484.53
17578.0,"190 days 01:08:00",70,1003.73
17761.0,"32 days 02:27:00",19,712.78
17385.0,"14 days 01:48:00",47,261.11
18274.0,"17 days 02:32:00",22,0.00
14926.0,"381 days 05:37:00",4,337.65
15815.0,"63 days 00:08:00",49,2100.60
14222.0,"176 days 20:08:00",41,683.17
14516.0,"515 days 22:43:00",37,163.92
14839.0,"417 days 23:49:00",74,915.28
15892.0,"668 days 20:27:00",38,128.20
15526.0,"32 days 21:46:00",4,148.44
16491.0,"46 days 02:32:00",88,1524.31
17346.0,"3 days 00:32:00",1012,5258.02
13707.0,"266 days 18:47:00",155,3365.86
14542.0,"185 days 04:31:00",5,103.25
17247.0,"14 days 21:29:00",55,282.19
14410.0,"15 days 01:34:00",487,2122.37
16085.0,"22 days 23:26:00",378,2337.73
13122.0,"93 days 20:57:00",55,922.39
13338.0,"153 days 21:57:00",146,2223.62
12684.0,"7 days 02:57:00",105,2283.63
15786.0,"43 days 01:57:00",482,8392.85
17929.0,"10 days 20:49:00",16,3073.60
15059.0,"40 days 01:15:00",603,3427.62
12809.0,"167 days 21:35:00",89,1705.34
15985.0,"122 days 20:19:00",105,2610.28
13886.0,"70 days 23:33:00",16,243.56
12504.0,"17 days 20:48:00",26,411.00
17039.0,"603 days 23:54:00",44,1954.99
13685.0,"2 days 01:09:00",39,3119.44
14168.0,"420 days 02:01:00",17,305.90
13393.0,"583 days 03:16:00",73,1105.85
16296.0,"625 days 23:39:00",83,1245.97
17577.0,"644 days 23:49:00",21,348.75
15602.0,"7 days 22:36:00",141,2975.97
15932.0,"3 days 19:37:00",119,2461.85
16571.0,"2 days 22:43:00",284,4025.05
16393.0,"1 day 23:59:00",814,5456.50
13109.0,"2 days 00:12:00",74,1107.58
16375.0,"469 days 22:25:00",13,104.00
13781.0,"250 days 00:42:00",58,770.88
14816.0,"196 days 23:34:00",4,271.85
18200.0,"105 days 18:05:00",32,163.80
15532.0,"24 days 21:59:00",634,3708.05
14942.0,"401 days 01:59:00",20,706.56
17540.0,"8 days 03:50:00",65,1582.10
14254.0,"432 days 00:58:00",23,601.03
14347.0,"736 days 02:01:00",6,82.60
15728.0,"48 days 22:47:00",16,409.80
13207.0,"14 days 21:58:00",13,535.86
16290.0,"464 days 00:58:00",131,2069.30
12594.0,"37 days 00:30:00",202,5044.51
15973.0,"235 days 03:11:00",17,780.39
12757.0,"15 days 00:20:00",377,4227.70
13188.0,"10 days 21:22:00",2,114.60
13008.0,"322 days 22:26:00",39,543.28
15923.0,"372 days 00:34:00",42,254.16
16958.0,"434 days 22:25:00",74,809.44
16737.0,"52 days 23:47:00",2,835.20
14300.0,"18 days 03:53:00",3,43.20
15498.0,"02:22:00",988,23860.81
14758.0,"144 days 04:29:00",136,2864.97
18034.0,"21 days 00:28:00",225,793.70
17503.0,"2 days 03:32:00",38,558.96
14343.0,"420 days 23:45:00",238,1088.91
15943.0,"649 days 00:01:00",12,271.29
16862.0,"546 days 23:45:00",35,662.33
17881.0,"303 days 19:34:00",8,133.35
12399.0,"118 days 23:35:00",110,1962.30
13197.0,"609 days 03:36:00",19,373.01
13208.0,"58 days 02:56:00",255,1970.50
15048.0,"64 days 21:55:00",121,479.27
16714.0,"218 days 01:41:00",120,1254.71
15841.0,"63 days 18:19:00",96,2716.50
18023.0,"539 days 21:27:00",1,-3248.86
14010.0,"564 days 23:50:00",28,288.10
12424.0,"162 days 00:44:00",97,3289.78
14190.0,"665 days 22:23:00",1,79.90
15587.0,"49 days 23:13:00",14,1522.08
13037.0,"137 days 21:04:00",241,3842.55
12470.0,"689 days 01:49:00",23,211.95
17805.0,"73 days 01:01:00",11,927.03
14900.0,"521 days 21:41:00",1,13.92
15913.0,"533 days 20:19:00",1,6.30
13695.0,"30 days 22:24:00",96,2770.73
17363.0,"394 days 19:39:00",36,940.86
13147.0,"9 days 22:51:00",4,712.80
14539.0,"15 days 03:00:00",32,537.48
18090.0,"421 days 00:18:00",60,349.40
17712.0,"44 days 00:22:00",29,522.91
17824.0,"50 days 22:36:00",13,298.40
18158.0,"8 days 20:31:00",35,451.75
12358.0,"1 day 02:24:00",77,3887.07
13503.0,"70 days 23:27:00",210,1793.54
16129.0,"406 days 22:21:00",96,1396.05
17876.0,"399 days 01:58:00",4,3424.02
12881.0,"275 days 01:06:00",7,298.00
15504.0,"80 days 23:05:00",70,413.90
17730.0,"2 days 21:07:00",317,7757.35
14580.0,"517 days 21:30:00",1,14.85
14585.0,"49 days 22:17:00",111,1143.27
12705.0,"14 days 23:33:00",626,11554.00
13514.0,"73 days 03:11:00",21,815.90
14014.0,"76 days 23:32:00",76,1948.21
12411.0,"409 days 03:25:00",22,346.90
17888.0,"18 days 02:32:00",206,1318.90
16744.0,"10 days 23:44:00",242,1304.76
13204.0,"730 days 21:54:00",57,966.66
15481.0,"400 days 21:58:00",38,1993.34
14726.0,"654 days 00:15:00",19,124.75
13804.0,"30 days 00:18:00",169,3208.52
17853.0,"406 days 21:21:00",106,1608.19
15803.0,"50 days 21:54:00",51,1929.66
12460.0,"455 days 22:59:00",18,326.65
17361.0,"48 days 21:07:00",58,880.64
12565.0,"281 days 01:07:00",10,131.17
17961.0,"20 days 19:55:00",662,2979.09
14607.0,"15 days 02:15:00",240,18745.56
15082.0,"668 days 02:27:00",6,93.35
12497.0,"81 days 00:21:00",58,6211.75
13290.0,"430 days 00:07:00",3,-208.63
16931.0,"4 days 23:35:00",1001,5233.62
16125.0,"366 days 21:02:00",301,4587.65
13362.0,"2 days 22:53:00",304,5357.57
16956.0,"8 days 22:22:00",18,292.34
16389.0,"52 days 22:09:00",35,1362.27
13019.0,"378 days 21:54:00",57,1212.95
14533.0,"24 days 00:45:00",94,3185.12
14358.0,"388 days 20:59:00",26,384.30
14436.0,"98 days 02:37:00",11,271.70
18039.0,"373 days 23:43:00",168,579.17
15109.0,"240 days 02:57:00",51,961.90
16767.0,"30 days 03:08:00",325,7971.80
17613.0,"22 days 01:59:00",319,4509.37
12926.0,"410 days 20:53:00",274,1548.46
13639.0,"73 days 23:14:00",59,1346.27
15945.0,"364 days 23:36:00",30,827.27
15012.0,"53 days 00:28:00",255,860.62
17298.0,"100 days 20:07:00",71,952.52
17759.0,"16 days 20:48:00",138,1276.91
15643.0,"178 days 19:31:00",36,647.40
16235.0,"40 days 01:54:00",122,1990.61
17674.0,"73 days 23:15:00",38,851.70
14809.0,"620 days 21:06:00",18,686.76
13845.0,"64 days 04:25:00",9,312.98
12842.0,"69 days 21:17:00",48,1917.99
12580.0,"246 days 02:26:00",58,1052.90
18070.0,"668 days 23:22:00",10,307.75
17036.0,"382 days 22:24:00",12,176.90
17366.0,"391 days 19:55:00",136,1094.59
14125.0,"10 days 00:03:00",167,2740.43
15983.0,"21 days 19:16:00",316,3958.82
15834.0,"69 days 22:09:00",383,3600.29
13323.0,"2 days 19:38:00",21,787.85
17448.0,"144 days 00:24:00",1134,10192.73
17225.0,"581 days 01:12:00",5,131.15
13352.0,"7 days 00:52:00",27,389.28
12737.0,"498 days 00:21:00",2,3710.50
14719.0,"1 day 00:07:00",238,1592.18
12794.0,"52 days 21:56:00",45,860.41
15295.0,"653 days 23:47:00",53,217.24
16739.0,"171 days 19:35:00",42,772.23
17690.0,"29 days 21:33:00",385,7438.60
14362.0,"21 days 21:42:00",41,161.20
14619.0,"238 days 19:37:00",62,1276.31
17197.0,"29 days 02:18:00",29,1013.01
15175.0,"71 days 01:19:00",23,224.14
18178.0,"113 days 06:16:00",354,6054.49
15857.0,"18 days 00:32:00",24,570.48
16596.0,"15 days 02:48:00",30,579.63
14785.0,"9 days 23:29:00",3,77.40
18266.0,"433 days 21:17:00",14,251.10
15166.0,"467 days 00:19:00",12,167.16
12744.0,"51 days 01:32:00",346,13158.16
15754.0,"50 days 01:06:00",135,3001.86
16740.0,"394 days 23:16:00",33,236.81
13866.0,"73 days 21:56:00",7,145.67
17158.0,"31 days 21:35:00",115,1962.30
12774.0,"535 days 02:12:00",6,98.70
17560.0,"94 days 03:32:00",56,1895.80
14494.0,"25 days 03:29:00",17,401.46
14832.0,"629 days 21:35:00",3,-274.63
13181.0,"380 days 21:45:00",19,359.69
14669.0,"241 days 01:07:00",395,3243.93
14514.0,"60 days 20:45:00",341,4594.73
17094.0,"317 days 19:26:00",19,370.40
13326.0,"431 days 20:50:00",13,281.76
15017.0,"33 days 02:17:00",20,125.58
17257.0,"435 days 23:59:00",15,192.73
13563.0,"83 days 22:05:00",49,777.53
14421.0,"56 days 23:26:00",97,2456.62
17770.0,"198 days 00:16:00",38,1143.27
14563.0,"509 days 00:49:00",115,679.44
17037.0,"77 days 19:30:00",77,1253.22
14848.0,"404 days 00:28:00",11,310.56
15016.0,"172 days 00:44:00",110,622.30
14807.0,"390 days 00:03:00",40,519.29
16961.0,"115 days 23:04:00",55,773.01
14746.0,"405 days 22:06:00",9,593.50
15992.0,"3 days 01:50:00",54,896.60
14544.0,"23 days 21:44:00",192,2982.43
16419.0,"112 days 00:17:00",93,1474.67
17596.0,"22 days 22:39:00",559,4907.32
14450.0,"180 days 02:04:00",76,1128.44
13948.0,"360 days 02:32:00",25,536.86
12673.0,"4 days 22:55:00",74,1230.02
18265.0,"71 days 22:40:00",46,801.51
16428.0,"80 days 20:19:00",137,657.33
15273.0,"599 days 01:19:00",1,228.96
14162.0,"173 days 01:14:00",25,289.36
17100.0,"17 days 20:14:00",65,971.74
13453.0,"165 days 03:16:00",42,758.99
14286.0,"23 days 02:16:00",510,8396.70
16209.0,"88 days 00:52:00",67,4146.78
12509.0,"283 days 22:05:00",7,176.50
14258.0,"8 days 21:23:00",312,31027.35
13395.0,"184 days 21:46:00",81,1180.23
15119.0,"245 days 03:42:00",14,266.40
16364.0,"11 days 01:23:00",53,707.04
12602.0,"58 days 01:28:00",12,153.12
18221.0,"21 days 22:10:00",88,1370.34
14136.0,"400 days 00:57:00",108,1553.96
18122.0,"7 days 23:42:00",364,1826.21
18085.0,"329 days 21:33:00",71,1645.75
14206.0,"238 days 20:12:00",73,1145.21
15302.0,"721 days 19:11:00",16,291.05
12928.0,"34 days 22:26:00",179,4304.89
15971.0,"17 days",45,4930.43
17727.0,"8 days 21:29:00",67,1042.55
13944.0,"652 days 21:48:00",35,200.43
12374.0,"24 days 21:13:00",83,2989.22
15632.0,"15 days 02:59:00",177,3147.31
14409.0,"70 days 18:32:00",108,3453.69
12872.0,"326 days 01:58:00",438,3678.34
13587.0,"31 days 01:33:00",33,1308.10
13990.0,"212 days 21:31:00",16,311.30
15656.0,"44 days 21:54:00",47,748.50
18142.0,"150 days 23:16:00",18,1014.90
12779.0,"20 days 19:40:00",295,6406.76
17977.0,"28 days 23:22:00",110,1507.73
14344.0,"126 days 22:59:00",243,3333.70
14489.0,"206 days 21:59:00",100,1574.93
16963.0,"186 days 23:02:00",7,110.55
17450.0,"7 days 23:21:00",448,233579.39
14956.0,"420 days 20:10:00",4,1325.00
17384.0,"18 days 21:02:00",20,507.55
17282.0,"129 days 22:21:00",217,2339.66
